DFT, Frequency Response Magnitude
22415.039, -87.5784
22417.969, -81.8421
22420.898, -84.6840
22423.828, -80.9097
22426.758, -71.7715
22429.688, -67.9846
22432.617, -73.5398
22435.547, -85.1033
22438.477, -76.9636
22441.406, -79.6575
22444.336, -75.1383
22447.266, -73.2451
22450.195, -70.7995
22453.125, -70.6512
22456.055, -75.4468
22458.984, -80.3768
22461.914, -88.0365
22464.844, -85.9112
22467.773, -85.8924
22470.703, -84.7311
22473.633, -73.7336
22476.562, -76.4713
22479.492, -81.6860
22482.422, -74.4181
22485.352, -78.6114
22488.281, -82.4470
22491.211, -81.1330
22494.141, -75.5987
22497.070, -69.7426
22500.000, -72.9133
22502.930, -85.0144
22505.859, -76.2460
22508.789, -77.4128
22511.719, -79.6121
22514.648, -78.1658
22517.578, -85.5174
22520.508, -69.1350
22523.438, -74.9198
22526.367, -74.7790
22529.297, -72.0883
22532.227, -84.5833
22535.156, -76.5661
22538.086, -82.2077
22541.016, -86.0354
22543.945, -70.1283
22546.875, -77.4151
22549.805, -82.3681
22552.734, -77.2980
22555.664, -76.0275
22558.594, -76.2674
22561.523, -80.0107
22564.453, -77.3113
22567.383, -69.2473
22570.312, -71.4542
22573.242, -79.9925
22576.172, -79.0015
22579.102, -79.7417
22582.031, -81.4122
22584.961, -77.2399
22587.891, -80.0005
22590.820, -71.3287
22593.750, -69.4376
22596.680, -77.7995
22599.609, -79.9138
22602.539, -77.0950
22605.469, -78.2946
22608.398, -91.2761
22611.328, -79.5569
22614.258, -69.9825
22617.188, -74.5541
22620.117, -78.0681
22623.047, -90.0835
22625.977, -78.5404
22628.906, -81.8484
22631.836, -84.5006
22634.766, -77.7629
22637.695, -72.7312
22640.625, -77.1373
22643.555, -73.8968
22646.484, -86.6871
22649.414, -92.0360
22652.344, -79.2543
22655.273, -80.1610
22658.203, -77.8967
22661.133, -73.8410
22664.062, -67.3943
22666.992, -77.6506
22669.922, -78.9514
22672.852, -81.0146
22675.781, -80.7136
22678.711, -78.6341
22681.641, -74.3144
22684.570, -71.0856
22687.500, -70.7546
22690.430, -92.3526
22693.359, -82.7944
22696.289, -88.6686
22699.219, -80.9302
22702.148, -84.8526
22705.078, -78.6266
22708.008, -71.9914
22710.938, -70.9066
22713.867, -81.8292
22716.797, -76.9651
22719.727, -75.9317
22722.656, -84.2192
22725.586, -87.7892
22728.516, -83.9565
22731.445, -69.2393
22734.375, -67.5766
22737.305, -76.3966
22740.234, -84.4857
22743.164, -79.8983
22746.094, -79.1530
22749.023, -82.1749
22751.953, -84.9377
22754.883, -72.2141
22757.812, -74.6613
22760.742, -77.2446
22763.672, -80.7793
22766.602, -81.6570
22769.531, -78.1968
22772.461, -76.6132
22775.391, -83.1529
22778.320, -70.6846
22781.250, -72.8648
22784.180, -77.9105
22787.109, -84.0130
22790.039, -83.7514
22792.969, -77.4801
22795.898, -73.9922
22798.828, -75.2375
22801.758, -73.3448
22804.688, -71.9144
22807.617, -78.6320
22810.547, -86.1080
22813.477, -77.9309
22816.406, -78.2406
22819.336, -82.8958
22822.266, -77.2535
22825.195, -74.9024
22828.125, -80.5324
22831.055, -76.3201
22833.984, -70.8987
22836.914, -86.9700
22839.844, -81.8592
22842.773, -78.8273
22845.703, -80.8362
22848.633, -72.8505
22851.562, -72.0167
22854.492, -75.8789
22857.422, -79.1483
22860.352, -90.4679
22863.281, -75.8421
22866.211, -79.4501
22869.141, -75.1477
22872.070, -68.4538
22875.000, -76.4707
22877.930, -71.7896
22880.859, -70.1031
22883.789, -76.6944
22886.719, -80.5264
22889.648, -75.8922
22892.578, -75.0114
22895.508, -71.9888
22898.438, -73.8808
22901.367, -81.1466
22904.297, -84.5653
22907.227, -88.0048
22910.156, -74.5110
22913.086, -71.7340
22916.016, -76.4892
22918.945, -72.5557
22921.875, -72.2245
22924.805, -80.8082
22927.734, -85.9371
22930.664, -82.7560
22933.594, -78.3894
22936.523, -87.8892
22939.453, -82.7908
22942.383, -74.4931
22945.312, -70.9496
22948.242, -83.0212
22951.172, -78.3494
22954.102, -83.2651
22957.031, -83.5627
22959.961, -79.0747
22962.891, -72.4640
22965.820, -73.4547
22968.750, -69.1210
22971.680, -70.4591
22974.609, -74.5742
22977.539, -78.9393
22980.469, -86.0307
22983.398, -78.1498
22986.328, -71.0506
22989.258, -74.5430
22992.188, -70.9877
22995.117, -78.2814
22998.047, -83.4356
23000.977, -73.3731
23003.906, -77.2969
23006.836, -80.8103
23009.766, -77.5306
23012.695, -74.2772
23015.625, -68.1615
23018.555, -70.9496
23021.484, -69.4393
23024.414, -78.1918
23027.344, -77.0794
23030.273, -74.2342
23033.203, -75.5045
23036.133, -73.4866
23039.062, -69.9505
23041.992, -78.3756
23044.922, -86.2089
23047.852, -82.2157
23050.781, -84.1534
23053.711, -77.9172
23056.641, -74.5497
23059.570, -77.5251
23062.500, -72.7099
23065.430, -75.2115
23068.359, -78.4466
23071.289, -79.8299
23074.219, -77.6266
23077.148, -76.8999
23080.078, -91.7219
23083.008, -68.9280
23085.938, -73.8794
23088.867, -75.2724
23091.797, -75.4843
23094.727, -92.3497
23097.656, -85.0022
23100.586, -86.2126
23103.516, -73.3067
23106.445, -71.8502
23109.375, -73.7730
23112.305, -78.0121
23115.234, -79.6670
23118.164, -78.3857
23121.094, -80.6712
23124.023, -88.2242
23126.953, -73.2790
23129.883, -76.6315
23132.812, -74.0564
23135.742, -70.1680
23138.672, -89.1140
23141.602, -80.5664
23144.531, -83.0932
23147.461, -74.2609
23150.391, -82.7957
23153.320, -68.3965
23156.250, -75.2471
23159.180, -74.1230
23162.109, -88.6394
23165.039, -77.1459
23167.969, -84.0689
23170.898, -78.4791
23173.828, -104.8614
23176.758, -69.1540
23179.688, -68.7635
23182.617, -71.3752
23185.547, -85.1872
23188.477, -76.3742
23191.406, -74.5039
23194.336, -80.2694
23197.266, -97.6236
23200.195, -76.5589
23203.125, -72.2756
23206.055, -79.2886
23208.984, -79.3651
23211.914, -87.2999
23214.844, -91.7766
23217.773, -83.0398
23220.703, -74.0132
23223.633, -68.8490
23226.562, -79.0738
23229.492, -85.0147
23232.422, -81.2252
23235.352, -87.2618
23238.281, -76.5767
23241.211, -74.7193
23244.141, -76.2639
23247.070, -69.2245
23250.000, -77.0334
23252.930, -74.4111
23255.859, -104.5424
23258.789, -72.8724
23261.719, -77.8270
23264.648, -95.4343
23267.578, -88.2874
23270.508, -73.3104
23273.438, -69.7885
23276.367, -85.9253
23279.297, -76.5844
23282.227, -72.0461
23285.156, -80.7389
23288.086, -81.0969
23291.016, -79.0061
23293.945, -74.4745
23296.875, -72.1069
23299.805, -69.9037
23302.734, -83.5875
23305.664, -85.4724
23308.594, -81.9791
23311.523, -90.2015
23314.453, -83.1399
23317.383, -71.6905
23320.312, -79.8149
23323.242, -70.9805
23326.172, -84.9869
23329.102, -72.7544
23332.031, -73.5346
23334.961, -73.2500
23337.891, -83.0332
23340.820, -76.2114
23343.750, -66.0375
23346.680, -85.2579
23349.609, -75.3792
23352.539, -76.5129
23355.469, -77.1873
23358.398, -76.2357
23361.328, -79.4858
23364.258, -68.4921
23367.188, -69.5469
23370.117, -74.3416
23373.047, -73.5201
23375.977, -76.0944
23378.906, -78.8742
23381.836, -91.6211
23384.766, -75.5500
23387.695, -70.4049
23390.625, -72.8082
23393.555, -75.8876
23396.484, -74.1615
23399.414, -76.2789
23402.344, -73.9767
23405.273, -76.0671
23408.203, -73.2659
23411.133, -75.6748
23414.062, -73.2412
23416.992, -84.8944
23419.922, -80.3175
23422.852, -77.7701
23425.781, -83.6797
23428.711, -87.6919
23431.641, -79.8745
23434.570, -69.3615
23437.500, -73.5163
23440.430, -88.1495
23443.359, -80.3143
23446.289, -85.3105
23449.219, -90.4483
23452.148, -91.9723
23455.078, -79.4364
23458.008, -73.9510
23460.938, -78.3387
23463.867, -75.7184
23466.797, -74.5822
23469.727, -78.0934
23472.656, -76.9338
23475.586, -74.5520
23478.516, -81.9986
23481.445, -68.4869
23484.375, -74.0741
23487.305, -74.7139
23490.234, -71.9604
23493.164, -79.3603
23496.094, -85.0581
23499.023, -81.7580
23501.953, -70.6065
23504.883, -76.7292
23507.812, -68.4831
23510.742, -92.2280
23513.672, -77.6779
23516.602, -87.5839
23519.531, -75.1478
23522.461, -97.2937
23525.391, -80.5563
23528.320, -74.3927
23531.250, -70.5476
23534.180, -74.0237
23537.109, -77.8024
23540.039, -80.5970
23542.969, -78.8094
23545.898, -72.4455
23548.828, -78.5526
23551.758, -77.5526
23554.688, -70.1311
23557.617, -82.1650
23560.547, -75.2252
23563.477, -79.8014
23566.406, -75.3911
23569.336, -73.5649
23572.266, -78.2783
23575.195, -67.7348
23578.125, -72.4580
23581.055, -79.9984
23583.984, -77.3076
23586.914, -75.3099
23589.844, -85.0293
23592.773, -81.1004
23595.703, -73.7389
23598.633, -70.8019
23601.562, -72.1836
23604.492, -73.2828
23607.422, -71.1280
23610.352, -78.4240
23613.281, -79.3578
23616.211, -81.0460
23619.141, -74.5895
23622.070, -69.5182
23625.000, -69.1424
23627.930, -73.0931
23630.859, -90.8541
23633.789, -79.4458
23636.719, -85.7701
23639.648, -78.1807
23642.578, -79.1120
23645.508, -69.2823
23648.438, -76.5611
23651.367, -71.9246
23654.297, -75.8992
23657.227, -74.2400
23660.156, -78.8113
23663.086, -77.5924
23666.016, -80.8864
23668.945, -72.3772
23671.875, -69.8543
23674.805, -85.8734
23677.734, -78.0563
23680.664, -85.3670
23683.594, -75.1557
23686.523, -77.0644
23689.453, -83.2453
23692.383, -72.0213
23695.312, -77.0069
23698.242, -75.4279
23701.172, -73.9462
23704.102, -83.9685
23707.031, -78.4692
23709.961, -87.4626
23712.891, -82.9215
23715.820, -74.2046
23718.750, -72.9928
23721.680, -71.4950
23724.609, -76.8663
23727.539, -84.3012
23730.469, -86.8335
23733.398, -74.0615
23736.328, -73.6166
23739.258, -72.8467
23742.188, -72.9046
23745.117, -71.3406
23748.047, -71.4861
23750.977, -86.4407
23753.906, -80.0724
23756.836, -78.6524
23759.766, -74.9180
23762.695, -72.8733
23765.625, -72.4659
23768.555, -71.3841
23771.484, -80.3066
23774.414, -72.8726
23777.344, -89.3705
23780.273, -74.7195
23783.203, -77.0445
23786.133, -76.7395
23789.062, -69.7443
23791.992, -76.6769
23794.922, -77.9276
23797.852, -76.8356
23800.781, -74.9887
23803.711, -78.5610
23806.641, -75.7400
23809.570, -71.8640
23812.500, -76.2433
23815.430, -70.4790
23818.359, -82.3683
23821.289, -74.0656
23824.219, -85.9061
23827.148, -83.5016
23830.078, -76.7346
23833.008, -72.3072
23835.938, -70.7663
23838.867, -81.6406
23841.797, -75.5414
23844.727, -89.0012
23847.656, -74.4502
23850.586, -73.9699
23853.516, -83.0476
23856.445, -88.6659
23859.375, -70.1230
23862.305, -75.7661
23865.234, -88.2463
23868.164, -89.2848
23871.094, -79.9682
23874.023, -74.8284
23876.953, -81.3367
23879.883, -75.0571
23882.812, -74.1474
23885.742, -76.0531
23888.672, -79.2673
23891.602, -83.0296
23894.531, -84.2243
23897.461, -85.7892
23900.391, -78.0598
23903.320, -78.1245
23906.250, -72.6884
23909.180, -76.4338
23912.109, -76.8723
23915.039, -82.1607
23917.969, -82.2431
23920.898, -77.4481
23923.828, -74.9801
23926.758, -80.7050
23929.688, -71.2867
23932.617, -72.8594
23935.547, -83.1635
23938.477, -82.8496
23941.406, -82.0165
23944.336, -72.6911
23947.266, -86.1098
23950.195, -78.9709
23953.125, -69.6484
23956.055, -72.1447
23958.984, -75.7390
23961.914, -81.6717
23964.844, -80.0292
23967.773, -75.7531
23970.703, -78.9717
23973.633, -71.4135
23976.562, -83.4655
23979.492, -69.7152
23982.422, -82.2122
23985.352, -79.2234
23988.281, -80.5066
23991.211, -78.6025
23994.141, -77.1570
23997.070, -70.5591
